RowID,Structure,Nitrosoimine,Nitrosated_hetSub_amine,N_in_aromatic_ring,Acyclic,piperidine,N4_sub_piperazine,N4_unsub_piperazine,morpholine,pyrrolidine,ring_size_3,ring_size_4,ring_size_5,ring_size_6,ring_size_7,Et_Me_only,Has_Et_Me,Has_a_CH2,Heterosubstituted_a_carbon,Multiple_nitroso,Has_t_butyl,Has_i_propyl,One_C_aromatic,Both_C_aromatic,Allylic_Or_Propargylic,Benzylic,Vinyl_or_Alkynyl,Has_b_EWG_strong,Has_b_EWG_weak,Has_a_Nitrile,Carboxylic_acid,Nitrosamine,Nitrosoamide,ring_size_8_plus,Nitrosourea,Nitrosoamidine,Nitrosocarbamate,Nitrosoguanidine,Nitrosated_primary_amine,Nitramine,Nitrosohydroxylamine,Nitroso_sulphonamide,pKaH of parent amine,activated feature,deactivated feature,overall potency category,Average Mass,CAS (Unique concatenate),CAS (Count),calculate_score
Row88,OC(C)CN(N=O)C1=NN=C(NN=C(O)OCC)C=C1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.266016822,0,1,potency-reducing feature,284.27225,,0,3
Row89,OC(OC1CCN(C2CCCCC12)N=O)=N,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.689760714,0,1,potency-reducing feature,227.2606762,,0,5
Row90,O(CC)P(OCC)(Oc1nc(N(C)N=O)nc(C)c1)=S,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.361511634,1,1,"both, medium but review",320.3053328,,0,2
Row91,OCCN(CCNC=1N(C)C(N(C)C(=O)C=1)=O)N=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.243095383,0,0,"no features from either list, medium",271.2734876,,0,2
Row92,OC(CN1CCN(CCN(CC1)N=O)CC(O)=O)=O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,6.179821613,0,1,potency-reducing feature,274.27413,,0,5
Row93,[H][C@]1(B(O)O)N(CCC1)C(CN([C@@]2([H])CNCC2)N=O)=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5.187168507,1,1,"both, medium but review",270.093694,,0,4
Row94,[H][C@]1(B(O)O)N(CCC1)C(CN[C@@]2([H])CN(CC2)N=O)=O,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.204359332,0,0,"no features from either list, medium",270.093694,,0,4
Row95,N1(CCCCC1)C2CCN(CC2)N=O,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.227690218,0,0,"no features from either list, medium",197.2777479,,0,3
Row96,O1CCCOC1CCN2CCN(CC2)N=O,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.662061336,0,0,"no features from either list, medium",229.2765577,,0,3
Row97,N1(CCN(CC1)N=O)CCN2CCN(C)C2=O,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.131086253,0,0,"no features from either list, medium",241.2905592,,0,3
Row98,NC(NCCN(CCC1(CC1)CC=O)N=O)=N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.45809228,0,0,"no features from either list, medium",241.2905592,,0,2
Row99,N(C)(C(C)CC1CCCCC1)N=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.21438108,1,1,"both, medium but review",184.2789854,3595-11-7 [SUPERSEDED],1,3
Row100,[H][C@](N(C)N=O)(C)CC1CCCCC1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.21438108,1,1,"both, medium but review",184.2789854,53690-40-7 [SUPERSEDED],1,3
Row101,[H][C@](O)(CN(CCCC)N=O)[C@@]([H])(O)[C@]([H])(O)C(CO)=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.31161149,0,0,"no features from either list, medium",264.27601,,0,2
Row102,[H][C@](O)(CN(CCCC)N=O)[C@@]([H])(O)[C@@]([H])(O)C(CO)=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.31161149,0,0,"no features from either list, medium",264.27601,,0,2
Row103,[H][C@](O)([C@]([H])(O)[C@@]([H])(O)C=O)[C@]([H])(N(CCCC)N=O)CO,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.275750965,0,1,potency-reducing feature,264.27601,,0,4
Row104,[H][C@@](O)([C@]([H])(O)[C@@]([H])(O)C=O)[C@]([H])(N(CCCC)N=O)CO,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.275750965,0,1,potency-reducing feature,264.27601,,0,4
Row105,[H][C@@]1(O)[C@@]([H])(O)[C@@]([H])(N(C(CO)CO)N=O)C[C@](O)(CO)[C@@]1([H])O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.446786148,0,1,potency-reducing feature,296.2748199,,0,
Row106,N(C)(CCN(CC=O)C(N(CC)CC)=O)N=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.957419333,1,0,potent feature,244.2912017,90-89-1,1,1
Row107,[H][C@](O)(CNCCCl)[C@]([H])(O)[C@@]([H])(O)[C@@]([H])(O)CN(CCCl)N=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7.867739365,1,0,potent feature,334.1971243,,0,2
Row108,FC(C)(C)CCCCCN(CC)N=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.24375815,1,0,potent feature,204.2853294,,0,1
Row109,N(CC)(CC)CC1N(CCCC1)N=O,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.197672729,0,1,potency-reducing feature,199.2936294,100158-38-1 [SUPERSEDED],1,5
Row110,OCCOCCOCCN1CCN(CC1)N=O,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.429151021,0,0,"no features from either list, medium",247.2918442,,0,3
Row111,NC(NCCN(CCCCCCC=O)N=O)=N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.009762841,0,0,"no features from either list, medium",243.3064407,55-65-2,1,2
Row112,[H][C@](NCCN([C@@]([H])(CO)CC)N=O)(CO)CC,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.556202615,0,1,potency-reducing feature,233.3083207,74-55-5,1,3
Row113,[H][C@](O)(CNCCOS(C)(=O)=O)[C@]([H])(O)CN(CCOS(C)(=O)=O)N=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.735899004,0,0,"no features from either list, medium",393.4343243,,0,3
Row114,N1CCNCCCN(CCNCCC1)N=O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6.480934529,0,0,"no features from either list, medium",229.3229173,,0,2
Row115,OC(CN(N=O)C=1SC(C(O)=O)=C(CC(O)=O)C=1C#N)=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.634573961,1,1,"both, medium but review",313.2436754,,0,6
Row116,Clc2ccc(CN(N=O)c1ncccc1)s2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.296368674,1,1,"both, medium but review",253.7081241,148-65-2,1,2
Row117,[H][C@]12Oc3cccc(F)c3O[C@@]2([H])CN(C1)N=O,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.378827733,0,0,"no features from either list, medium",224.1888502,105182-45-4,1,4
Row118,Oc2cc(C)ccc2N(N=O)c1nccs1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-3.214170146,0,1,potency-reducing feature,235.2625322,,0,
Row119,OC=1N=C(OC=1C2=CC=CC=C2)N(C)N=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.979137782,1,1,"both, medium but review",219.1971502,,0,2
Row120,N(Cc1ccsc1)(N=O)c2ncccc2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.923790843,1,1,"both, medium but review",219.2631273,,0,2
Row121,N(Cc1cccs1)(N=O)c2ncccc2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.228286328,1,1,"both, medium but review",219.2631273,91-80-5,1,2
Row122,ClCCN(Cc1csc2ccc(Br)cc12)N=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6.900089759,1,0,potent feature,333.6315669,,0,0
Row123,[H][C@]12CN(C[C@@]2(C1)c3ccc(Cl)c(Cl)c3)N=O,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.170311677,0,0,"no features from either list, medium",257.116189,,0,4
Row124,Fc2ccc3nc1CCN(Cc1c3c2)N=O,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.568648977,1,0,potent feature,218.2074794,"107266-08-0, 107266-06-8",2,2
Row125,N1(CCc2oc3ccccc3c2C1)N=O,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.726446308,1,0,potent feature,202.2097187,,0,2
Row126,N(Cc1cccs1)(N=O)c2ccccc2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.508748733,1,1,"both, medium but review",218.2751007,493-78-7,1,2
Row127,Brc1ccc2scc(CN(CC)N=O)c2c1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.82865511,1,0,potent feature,299.1865701,,0,0
Row128,[H][C@]1(N(Cc2c(Cl)ccc3nc(S)n(C1)c23)N=O)C,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.320488663,1,1,"both, medium but review",282.7493855,,0,3
Row129,FC(F)(F)c2cccc(C1OCCN(C1)N=O)c2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.282044386,0,0,"no features from either list, medium",260.212869,,0,2
Row130,FC=1C=CC(=CC=1)C=2CCN(CC=2)N=O,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8.691839334,1,0,potent feature,206.2166577,,0,3
Row131,FC=2C=C(C=CC=2N1CCN(CC1)N=O)C#N,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.05195862,0,0,"no features from either list, medium",234.2300641,,0,3
Row132,[H][C@@]1(N(CCC1)N=O)c2cncc(C#C)c2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.507442889,1,1,"both, medium but review",201.2249577,179120-92-4,1,5
Row133,O(C)c2ccc(CN(N=O)c1nccs1)cc2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.110299017,1,1,"both, medium but review",249.2891496,553-13-9,1,2
Row134,Fc2ccc(N=C(NO)c1nonc1N(CCNS(N)(=O)=O)N=O)cc2Br,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-3.127886315,0,1,potency-reducing feature,467.230753,1204669-37-3 [NON-SPECIFIC STEREOCHEMISTRY],1,4
Row135,FC(F)(F)CSCC1N(C)S(=O)(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1N=O,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-5.763071647,0,1,potency-reducing feature,468.8797295,,0,
Row136,Fc2cccc([C@]1(OC)CN(CC1)N=O)c2F,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.151071569,0,0,"no features from either list, medium",242.2224066,1227638-29-0,1,4
Row137,FC(F)(F)c2cccc(N1CCN(CC1)N=O)c2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.605281888,0,0,"no features from either list, medium",259.2281081,,0,3
Row138,N1(CCC(=CC1)c2ccccc2)N=O,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8.836929713,1,0,potent feature,188.2261953,,0,3
Row139,[H][C@@]1(N(C)N=O)Cc2cccc3nc(O)n(C1)c23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.627920018,1,1,"both, medium but review",232.2390066,,0,3
Row140,N(C)(N=O)c1nc2ccccc2n(CC)c1=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2.251760195,1,1,"both, medium but review",232.2390066,,0,2
Row141,O(C)c1nc(C)ccc1CN(C(C=O)C#N)N=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-7.389015049,1,1,"both, medium but review",248.2384116,,0,3
Row142,O(C)c1nc(C)ccc1CN(CC(=O)C#N)N=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2.274150125,1,0,potent feature,248.2384116,,0,0
Row143,Oc2nc3cccc(N1CCN(CC1)N=O)c3o2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.933819367,0,0,"no features from either list, medium",248.2384116,,0,3
Row144,BrC2=CC=C(C1(O)CCN(CC1)N=O)C=C2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.779447483,0,0,"no features from either list, medium",285.1370695,,0,3
Row145,[H][C@]1(C)CN(CCc2ccc(Cl)cc12)N=O,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.804510154,0,0,"no features from either list, medium",224.6870736,616202-92-7,1,1
Row146,ClC2=CC=C(C1(O)CCN(CC1)N=O)C=C2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.764250418,0,0,"no features from either list, medium",240.6864786,53179-11-6,1,3
Row147,ClC=1C=CC(OCC(OCCN(C)N=O)=O)=CC=1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.757588528,1,0,potent feature,272.6852884,,0,1
Row148,Clc1cc2N(C(NS(=O)(=O)c2cc1S(N)(=O)=O)CSCC=C)N=O,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-4.408681717,0,1,potency-reducing feature,412.8924607,,0,
Row149,FC(F)(F)c1cccc(C(OC)CN(C)N=O)c1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.771163957,1,0,potent feature,262.2287505,,0,1
Row150,NC(CN(C1CC=2C=CC=CC=2C1)N=O)=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7.561282504,1,1,"both, medium but review",219.2402442,,0,4
Row151,[H][C@@]12CN(C[C@@]([H])(C1)C=3N(C2)C(=O)C=CC=3)N=O,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.261175638,0,0,"no features from either list, medium",219.2402442,,0,3
Row152,N1(CCN(CC1)c2cccccc2=O)N=O,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.333864956,0,0,"no features from either list, medium",219.2402442,80109-27-9,1,3
Row153,[H][C@](NC(=O)C=1SC(N(C)N=O)=CC=1)(CCC(O)=O)C(O)=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3.577958057,1,1,"both, medium but review",315.3026509,,0,5
Row154,N2C=CC=1C(C=CS=1)=C2N3CCN(CC3)N=O,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.886033684,0,0,"no features from either list, medium",249.3123294,,0,3
Row155,N3C(N1CCN(CC1)N=O)=C2C=CC=CC2=S3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.182398987,0,0,"no features from either list, medium",249.3123294,"146939-27-7, 87691-91-6, 367514-87-2",3,3
Row156,O(C)C1=CC=2N=C(N(C)N=O)N=C(N)C=2C=C1OC,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.778039702,1,1,"both, medium but review",263.2530555,81403-80-7,1,2
Row157,ONc1nnc(OCCN(C)N=O)c2ccccc12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.930123796,1,0,potent feature,263.2530555,,0,1
Row158,[H][C@]1(O)[C@@]([H])(O)[C@@]([H])(N([C@]1([H])CO)N=O)c2cnc3c(O)ncnc23,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.928924728,1,1,"both, medium but review",294.2439246,,0,
Row159,BrC=1C=CC(N(CCC(N(C)C)=O)N=O)=CC=1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.399954332,0,1,potency-reducing feature,300.1517135,,0,4
Row160,Clc1ccc(CC(N(C)N=O)(C)CO)cc1Cl,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.683196691,1,1,"both, medium but review",277.1473569,,0,
Row161,Clc2cc(N1CCN(CC1)N=O)ccc2C,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.981083925,0,0,"no features from either list, medium",239.7017176,14728-33-7,1,3
Row162,Clc2ccc(CN1CCN(CC1)N=O)cc2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.449431309,0,0,"no features from either list, medium",239.7017176,,0,3
Row163,Clc1cc(N)ccc1C(OCCN(CC)N=O)=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.638104938,1,0,potent feature,271.7005274,133-16-4,1,1
Row164,[H][C@](N)(CC1=CC=CC(N(CCCl)N=O)=C1)C(O)=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2.733121657,1,1,"both, medium but review",271.7005274,,0,6
Row165,ClCCN(N=O)C=1C=CC(CC(N)C(O)=O)=CC=1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2.795216344,1,1,"both, medium but review",271.7005274,,0,6
Row166,[H][C@](N)(CC1=CC=C(N(CCCl)N=O)C=C1)C(O)=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2.795216344,1,1,"both, medium but review",271.7005274,,0,6
Row167,Clc1nc(SCCN(CCOCC=O)N=O)ccc1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.598892226,0,0,"no features from either list, medium",303.7653144,,0,2
Row168,N1(CCC(CC1)C=2C=CC=CC=2)N=O,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.910174451,0,0,"no features from either list, medium",190.2420768,56079-81-3,1,3
Row169,N(CC)(C(C)C(=O)C1=CC=CC=C1)N=O,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7.606747718,1,1,"both, medium but review",206.2414817,90-84-6,1,3
Row170,O1C(C)C(N(C)N=O)Cc2ccccc12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.68568889,1,1,"both, medium but review",206.2414817,23915-73-3,1,2
Row171,O1CCN(C(C)C1c2ccccc2)N=O,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.04313992,0,1,potency-reducing feature,206.2414817,134-49-6,1,4
Row172,[H][C@]1(N(CCO[C@@]1([H])c2ccccc2)N=O)C,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.04313992,0,1,potency-reducing feature,206.2414817,634-03-7,1,4
Row173,OC1(CCN(CC1)N=O)c2ccccc2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.996029117,0,0,"no features from either list, medium",206.2414817,134234-12-1,1,3
Row174,[H][C@@]1(CN(CCC1)N=O)c2cccc(O)c2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.664605379,0,0,"no features from either list, medium",206.2414817,,0,3
Row175,O(C)C(=O)c1cccc(CCN(C)N=O)c1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.787679052,1,0,potent feature,222.2408866,,0,1
